그룹,4개사,11개사,CIC,회사,년월,year,month,반기,분기,계정,항목,트랙터 매출액,트랙터 매출액 누계,트랙터 매출액(국내),트랙터 매출액(국내) 누계,트랙터 매출액(해외),트랙터 매출액(해외) 누계,트랙터 영업이익,트랙터 영업이익 누계,트랙터 영업이익(국내),트랙터 영업이익(국내) 누계,트랙터 영업이익(해외),트랙터 영업이익(해외) 누계,트랙터 조정영업이익,트랙터 조정영업이익 누계,트랙터 세전이익,트랙터 세전이익 누계,사출 매출액,사출 매출액 누계,사출 매출액(국내),사출 매출액(국내) 누계,사출 매출액(해외),사출 매출액(해외) 누계,사출 영업이익,사출 영업이익 누계,사출 영업이익(국내),사출 영업이익(국내) 누계,사출 영업이익(해외),사출 영업이익(해외) 누계,사출 조정영업이익,사출 조정영업이익 누계,사출 세전이익,사출 세전이익 누계,특수 매출액,특수 매출액 누계,특수 매출액(국내),특수 매출액(국내) 누계,특수 매출액(해외),특수 매출액(해외) 누계,특수 영업이익,특수 영업이익 누계,특수 영업이익(국내),특수 영업이익(국내) 누계,특수 영업이익(해외),특수 영업이익(해외) 누계,특수 조정영업이익,특수 조정영업이익 누계,특수 세전이익,특수 세전이익 누계,전자부품 매출액,전자부품 매출액 누계,전자부품 매출액(국내),전자부품 매출액(국내) 누계,전자부품 매출액(해외),전자부품 매출액(해외) 누계,전자부품 영업이익,전자부품 영업이익 누계,전자부품 영업이익(국내),전자부품 영업이익(국내) 누계,전자부품 영업이익(해외),전자부품 영업이익(해외) 누계,전자부품 조정영업이익,전자부품 조정영업이익 누계,전자부품 세전이익,전자부품 세전이익 누계,CF 매출액,CF 매출액 누계,CF 매출액(국내),CF 매출액(국내) 누계,CF 매출액(해외),CF 매출액(해외) 누계,CF 영업이익,CF 영업이익 누계,CF 영업이익(국내),CF 영업이익(국내) 누계,CF 영업이익(해외),CF 영업이익(해외) 누계,CF 조정영업이익,CF 조정영업이익 누계,CF 세전이익,CF 세전이익 누계,FCCL 매출액,FCCL 매출액 누계,FCCL 매출액(국내),FCCL 매출액(국내) 누계,FCCL 매출액(해외),FCCL 매출액(해외) 누계,FCCL 영업이익,FCCL 영업이익 누계,FCCL 영업이익(국내),FCCL 영업이익(국내) 누계,FCCL 영업이익(해외),FCCL 영업이익(해외) 누계,FCCL 조정영업이익,FCCL 조정영업이익 누계,FCCL 세전이익,FCCL 세전이익 누계,자동차부품 매출액,자동차부품 매출액 누계,자동차부품 매출액(국내),자동차부품 매출액(국내) 누계,자동차부품 매출액(해외),자동차부품 매출액(해외) 누계,자동차부품 영업이익,자동차부품 영업이익 누계,자동차부품 영업이익(국내),자동차부품 영업이익(국내) 누계,자동차부품 영업이익(해외),자동차부품 영업이익(해외) 누계,자동차부품 조정영업이익,자동차부품 조정영업이익 누계,자동차부품 세전이익,자동차부품 세전이익 누계,UC 매출액,UC 매출액 누계,UC 매출액(국내),UC 매출액(국내) 누계,UC 매출액(해외),UC 매출액(해외) 누계,UC 영업이익,UC 영업이익 누계,UC 영업이익(국내),UC 영업이익(국내) 누계,UC 영업이익(해외),UC 영업이익(해외) 누계,UC 조정영업이익,UC 조정영업이익 누계,UC 세전이익,UC 세전이익 누계,기타 매출액,기타 매출액 누계,기타 매출액(국내),기타 매출액(국내) 누계,기타 매출액(해외),기타 매출액(해외) 누계,기타 영업이익,기타 영업이익 누계,기타 영업이익(국내),기타 영업이익(국내) 누계,기타 영업이익(해외),기타 영업이익(해외) 누계,기타 조정영업이익,기타 조정영업이익 누계,기타 세전이익,기타 세전이익 누계,합계 매출액,합계 매출액 누계,합계 매출액(국내),합계 매출액(국내) 누계,합계 매출액(해외),합계 매출액(해외) 누계,합계 영업이익,합계 영업이익 누계,합계 영업이익(국내),합계 영업이익(국내) 누계,합계 영업이익(해외),합계 영업이익(해외) 누계,합계 조정영업이익,합계 조정영업이익 누계,합계 세전이익,합계 세전이익 누계
Y,Y,Y,N,엠트론,202002,2020,2,상반기,1분기, 사업별손익,계획,46700000000,46700000000,17200000000,17200000000,29500000000,29500000000,2700000000,2700000000,2700000000,2700000000,0,0,0,0,2400000000,2400000000,12500000000,12500000000,9500000000,9500000000,3000000000,3000000000,0,0,0,0,0,0,0,0,0,0,2700000000,2700000000,2000000000,2000000000,700000000,700000000,0,0,0,0,0,0,0,0,0,0,12104514329,12104514329,10800000000,10800000000,1304514329,1304514329,617907201,617907201,617907201,617907201,0,0,0,0,517907201,517907201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000000,1500000000,100000000,100000000,1400000000,1400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75504514329,75504514329,39600000000,39600000000,35904514329,35904514329,2351240534,2351240534,2351240534,2351240534,0,0,0,0,1761740534,1761740534
Y,Y,Y,N,엠트론,202003,2020,3,상반기,1분기, 사업별손익,계획,46600000000,46600000000,17200000000,17200000000,29400000000,29400000000,2600000000,2600000000,2600000000,2600000000,0,0,0,0,2300000000,2300000000,13700000000,13700000000,10700000000,10700000000,3000000000,3000000000,0,0,0,0,0,0,0,0,0,0,2800000000,2800000000,2100000000,2100000000,700000000,700000000,0,0,0,0,0,0,0,0,0,0,11404514329,11404514329,10100000000,10100000000,1304514329,1304514329,450855178,450855178,450855178,450855178,0,0,0,0,350855178,350855178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000000,1300000000,200000000,200000000,1100000000,1100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75804514329,75804514329,40300000000,40300000000,35504514329,35504514329,2413077400,2413077400,2413077400,2413077400,0,0,0,0,1823577400,1823577400
Y,Y,Y,N,엠트론,202004,2020,4,상반기,2분기, 사업별손익,계획,40000000000,40000000000,14700000000,14700000000,25300000000,25300000000,1000000000,1000000000,1000000000,1000000000,0,0,0,0,700000000,700000000,12600000000,12600000000,8200000000,8200000000,4400000000,4400000000,0,0,0,0,0,0,0,0,0,0,3833333333,3833333333,3533333333,3533333333,300000000,300000000,50000000,50000000,50000000,50000000,0,0,0,0,25000000,25000000,10495869227,10495869227,9100000000,9100000000,1395869227,1395869227,47360424,47360424,47360424,47360424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000000,1600000000,100000000,100000000,1500000000,1500000000,76000000,76000000,76000000,76000000,0,0,0,0,63500000,63500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68529202560,68529202560,35633333333,35633333333,32895869227,32895869227,673360424,673360424,673360424,673360424,0,0,0,0,83860424,83860424
Y,Y,Y,N,엠트론,202005,2020,5,상반기,2분기, 사업별손익,계획,40000000000,40000000000,14700000000,14700000000,25300000000,25300000000,1000000000,1000000000,1000000000,1000000000,0,0,0,0,700000000,700000000,15400000000,15400000000,11000000000,11000000000,4400000000,4400000000,300000000,300000000,300000000,300000000,0,0,0,0,148000000,148000000,3833333333,3833333333,3533333333,3533333333,300000000,300000000,50000000,50000000,50000000,50000000,0,0,0,0,25000000,25000000,9977709713,9977709713,8500000000,8500000000,1477709713,1477709713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000000,1700000000,200000000,200000000,1500000000,1500000000,112000000,112000000,112000000,112000000,0,0,0,0,99500000,99500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70911043046,70911043046,37933333333,37933333333,32977709713,32977709713,1319424139,1319424139,1319424139,1319424139,0,0,0,0,729924139,729924139
Y,Y,Y,N,엠트론,202006,2020,6,상반기,2분기, 사업별손익,계획,40000000000,40000000000,14700000000,14700000000,25300000000,25300000000,1000000000,1000000000,1000000000,1000000000,0,0,0,0,700000000,700000000,14800000000,14800000000,10400000000,10400000000,4400000000,4400000000,200000000,200000000,200000000,200000000,0,0,0,0,48000000,48000000,3933333333,3933333333,3533333333,3533333333,400000000,400000000,200000000,200000000,200000000,200000000,0,0,0,0,175000000,175000000,10653475669,10653475669,9100000000,9100000000,1553475669,1553475669,5132560,5132560,5132560,5132560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000000,1700000000,200000000,200000000,1500000000,1500000000,12000000,12000000,12000000,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71086809002,71086809002,37933333333,37933333333,33153475669,33153475669,1417132560,1417132560,1417132560,1417132560,0,0,0,0,827632560,827632560
Y,Y,Y,N,엠트론,202007,2020,7,하반기,3분기, 사업별손익,계획,28300000000,28300000000,6000000000,6000000000,22300000000,22300000000,0,0,0,0,0,0,0,0,0,0,10000000000,10000000000,7300000000,7300000000,2700000000,2700000000,0,0,0,0,0,0,0,0,0,0,3500000000,3500000000,3000000000,3000000000,500000000,500000000,0,0,0,0,0,0,0,0,0,0,10500000000,10500000000,10000000000,10000000000,500000000,500000000,50495050,50495050,50495050,50495050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000000,1700000000,200000000,200000000,1500000000,1500000000,89795918,89795918,89795918,89795918,0,0,0,0,77295918,77295918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000000000,54000000000,26500000000,26500000000,27500000000,27500000000,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202008,2020,8,하반기,3분기, 사업별손익,계획,28300000000,28300000000,6000000000,6000000000,22300000000,22300000000,0,0,0,0,0,0,0,0,0,0,9500000000,9500000000,6800000000,6800000000,2700000000,2700000000,0,0,0,0,0,0,0,0,0,0,3500000000,3500000000,3000000000,3000000000,500000000,500000000,0,0,0,0,0,0,0,0,0,0,10100000000,10100000000,9600000000,9600000000,500000000,500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000000,1700000000,400000000,400000000,1300000000,1300000000,89795918,89795918,89795918,89795918,0,0,0,0,77295918,77295918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53100000000,53100000000,25800000000,25800000000,27300000000,27300000000,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202009,2020,9,하반기,3분기, 사업별손익,계획,28400000000,28400000000,6000000000,6000000000,22400000000,22400000000,0,0,0,0,0,0,0,0,0,0,9500000000,9500000000,6800000000,6800000000,2700000000,2700000000,0,0,0,0,0,0,0,0,0,0,3800000000,3800000000,3400000000,3400000000,400000000,400000000,200000000,200000000,200000000,200000000,0,0,0,0,175000000,175000000,9700000000,9700000000,9200000000,9200000000,500000000,500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000000,1500000000,200000000,200000000,1300000000,1300000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52900000000,52900000000,25600000000,25600000000,27300000000,27300000000,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202010,2020,10,하반기,4분기, 사업별손익,계획,28400000000,28400000000,5800000000,5800000000,22600000000,22600000000,0,0,0,0,0,0,0,0,0,0,13100000000,13100000000,9300000000,9300000000,3800000000,3800000000,100000000,100000000,100000000,100000000,0,0,0,0,0,0,3200000000,3200000000,3000000000,3000000000,200000000,200000000,0,0,0,0,0,0,0,0,0,0,8400000000,8400000000,8000000000,8000000000,400000000,400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000000,1600000000,300000000,300000000,1300000000,1300000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54700000000,54700000000,26400000000,26400000000,28300000000,28300000000,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202011,2020,11,하반기,4분기, 사업별손익,계획,28400000000,28400000000,5800000000,5800000000,22600000000,22600000000,0,0,0,0,0,0,0,0,0,0,13100000000,13100000000,9300000000,9300000000,3800000000,3800000000,100000000,100000000,100000000,100000000,0,0,0,0,0,0,3200000000,3200000000,3000000000,3000000000,200000000,200000000,0,0,0,0,0,0,0,0,0,0,7900000000,7900000000,7500000000,7500000000,400000000,400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000000,1600000000,200000000,200000000,1400000000,1400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54200000000,54200000000,25800000000,25800000000,28400000000,28400000000,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202012,2020,12,하반기,4분기, 사업별손익,계획,28200000000,28200000000,5700000000,5700000000,22500000000,22500000000,0,0,0,0,0,0,0,0,0,0,13300000000,13300000000,9100000000,9100000000,4200000000,4200000000,200000000,200000000,200000000,200000000,0,0,0,0,50000000,50000000,3000000000,3000000000,2900000000,2900000000,100000000,100000000,0,0,0,0,0,0,0,0,0,0,7700000000,7700000000,7300000000,7300000000,400000000,400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000000,1400000000,200000000,200000000,1200000000,1200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53600000000,53600000000,25200000000,25200000000,28400000000,28400000000,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202101,2021,1,상반기,1분기, 사업별손익,계획,45000000000,45000000000,19654911164,19654911164,25345088836,25345088836,1727500000,1727500000,1727500000,1727500000,0,0,1727500000,1727500000,1380108333,1380108333,14299841338,14299841338,8154145959,8154145959,6145695379,6145695379,393459664,393459664,393459664,393459664,0,0,393459664,393459664,254502998,254502998,2241701763,2241701763,2036320333,2036320333,205381430,205381430,2749571,2749571,2749571,2749571,0,0,2749571,2749571,0,0,8139718631,8139718631,6894860763,6894860763,1244857868,1244857868,279852327,279852327,279852327,279852327,0,0,279852327,279852327,140895660,140895660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69681261732,69681261732,36740238219,36740238219,32941023513,32941023513,2403561562,2403561562,2403561562,2403561562,0,0,2403561562,2403561562,1708778229,1708778229
Y,Y,Y,N,엠트론,202102,2021,2,상반기,1분기, 사업별손익,계획,45000000000,45000000000,19654911164,19654911164,25345088836,25345088836,1727500000,1727500000,1727500000,1727500000,0,0,1727500000,1727500000,1380108333,1380108333,14299841338,14299841338,8154145959,8154145959,6145695379,6145695379,393459664,393459664,393459664,393459664,0,0,393459664,393459664,254502998,254502998,2241701763,2241701763,2036320333,2036320333,205381430,205381430,2749571,2749571,2749571,2749571,0,0,2749571,2749571,0,0,8139718631,8139718631,6894860763,6894860763,1244857868,1244857868,279852327,279852327,279852327,279852327,0,0,279852327,279852327,140895660,140895660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69681261732,69681261732,36740238219,36740238219,32941023513,32941023513,2403561562,2403561562,2403561562,2403561562,0,0,2403561562,2403561562,1708778229,1708778229
Y,Y,Y,N,엠트론,202103,2021,3,상반기,1분기, 사업별손익,계획,45000000000,45000000000,19654911164,19654911164,25345088836,25345088836,1727500000,1727500000,1727500000,1727500000,0,0,1727500000,1727500000,1380108333,1380108333,14299841338,14299841338,8154145959,8154145959,6145695379,6145695379,393459664,393459664,393459664,393459664,0,0,393459664,393459664,254502998,254502998,2241701763,2241701763,2036320333,2036320333,205381430,205381430,2749571,2749571,2749571,2749571,0,0,2749571,2749571,0,0,8139718631,8139718631,6894860763,6894860763,1244857868,1244857868,279852327,279852327,279852327,279852327,0,0,279852327,279852327,140895660,140895660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69681261732,69681261732,36740238219,36740238219,32941023513,32941023513,2403561562,2403561562,2403561562,2403561562,0,0,2403561562,2403561562,1708778229,1708778229
Y,Y,Y,N,엠트론,202104,2021,4,상반기,2분기, 사업별손익,계획,41666666667,41666666667,13523305517,13523305517,28143361150,28143361150,908333333,908333333,908333333,908333333,0,0,908333333,908333333,560941667,560941667,13085424131,13085424131,8737414717,8737414717,4348009414,4348009414,0,0,0,0,0,0,0,0,0,0,4397554508,4397554508,3949532790,3949532790,448021718,448021718,317509486,317509486,317509486,317509486,0,0,317509486,317509486,248031153,248031153,7416104085,7416104085,6232744104,6232744104,1183359980,1183359980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66565749390,66565749390,32442997129,32442997129,34122752261,34122752261,1056534714,1056534714,1056534714,1056534714,0,0,1056534714,1056534714,361751380,361751380
Y,Y,Y,N,엠트론,202105,2021,5,상반기,2분기, 사업별손익,계획,41666666667,41666666667,13523305517,13523305517,28143361150,28143361150,908333333,908333333,908333333,908333333,0,0,908333333,908333333,560941667,560941667,13085424131,13085424131,8737414717,8737414717,4348009414,4348009414,0,0,0,0,0,0,0,0,0,0,4397554508,4397554508,3949532790,3949532790,448021718,448021718,317509486,317509486,317509486,317509486,0,0,317509486,317509486,248031153,248031153,7416104085,7416104085,6232744104,6232744104,1183359980,1183359980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66565749390,66565749390,32442997129,32442997129,34122752261,34122752261,1056534714,1056534714,1056534714,1056534714,0,0,1056534714,1056534714,361751380,361751380
Y,Y,Y,N,엠트론,202106,2021,6,상반기,2분기, 사업별손익,계획,41666666667,41666666667,13523305517,13523305517,28143361150,28143361150,908333333,908333333,908333333,908333333,0,0,908333333,908333333,560941667,560941667,13085424131,13085424131,8737414717,8737414717,4348009414,4348009414,0,0,0,0,0,0,0,0,0,0,4397554508,4397554508,3949532790,3949532790,448021718,448021718,317509486,317509486,317509486,317509486,0,0,317509486,317509486,248031153,248031153,7416104085,7416104085,6232744104,6232744104,1183359980,1183359980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66565749390,66565749390,32442997129,32442997129,34122752261,34122752261,1056534714,1056534714,1056534714,1056534714,0,0,1056534714,1056534714,361751380,361751380
Y,Y,Y,N,엠트론,202107,2021,7,하반기,3분기, 사업별손익,계획,32000000000,32000000000,7030494742,7030494742,24969505258,24969505258,0,0,0,0,0,0,0,0,0,0,13815931944,13815931944,8092495084,8092495084,5723436860,5723436860,316761786,316761786,316761786,316761786,0,0,316761786,316761786,177805119,177805119,3507343582,3507343582,2595377621,2595377621,911965961,911965961,144661208,144661208,144661208,144661208,0,0,144661208,144661208,75182875,75182875,8026130171,8026130171,6710967366,6710967366,1315162805,1315162805,168969477,168969477,168969477,168969477,0,0,168969477,168969477,30012811,30012811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57349405698,57349405698,24429334814,24429334814,32920070884,32920070884,143725804,143725804,143725804,143725804,0,0,143725804,143725804,0,0
Y,Y,Y,N,엠트론,202108,2021,8,하반기,3분기, 사업별손익,계획,32000000000,32000000000,7030494742,7030494742,24969505258,24969505258,0,0,0,0,0,0,0,0,0,0,13815931944,13815931944,8092495084,8092495084,5723436860,5723436860,316761786,316761786,316761786,316761786,0,0,316761786,316761786,177805119,177805119,3507343582,3507343582,2595377621,2595377621,911965961,911965961,144661208,144661208,144661208,144661208,0,0,144661208,144661208,75182875,75182875,8026130171,8026130171,6710967366,6710967366,1315162805,1315162805,168969477,168969477,168969477,168969477,0,0,168969477,168969477,30012811,30012811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57349405698,57349405698,24429334814,24429334814,32920070884,32920070884,143725804,143725804,143725804,143725804,0,0,143725804,143725804,0,0
Y,Y,Y,N,엠트론,202109,2021,9,하반기,3분기, 사업별손익,계획,32000000000,32000000000,7030494742,7030494742,24969505258,24969505258,0,0,0,0,0,0,0,0,0,0,13815931944,13815931944,8092495084,8092495084,5723436860,5723436860,316761786,316761786,316761786,316761786,0,0,316761786,316761786,177805119,177805119,3507343582,3507343582,2595377621,2595377621,911965961,911965961,144661208,144661208,144661208,144661208,0,0,144661208,144661208,75182875,75182875,8026130171,8026130171,6710967366,6710967366,1315162805,1315162805,168969477,168969477,168969477,168969477,0,0,168969477,168969477,30012811,30012811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57349405698,57349405698,24429334814,24429334814,32920070884,32920070884,143725804,143725804,143725804,143725804,0,0,143725804,143725804,0,0
Y,Y,Y,N,엠트론,202110,2021,10,하반기,4분기, 사업별손익,계획,31333333333,31333333333,12876791914,12876791914,18456541419,18456541419,182000000,182000000,182000000,182000000,0,0,182000000,182000000,0,0,12132135920,12132135920,8430578386,8430578386,3701557535,3701557535,0,0,0,0,0,0,0,0,0,0,3186733481,3186733481,2686764096,2686764096,499969385,499969385,35958758,35958758,35958758,35958758,0,0,35958758,35958758,0,0,6418047113,6418047113,5174800806,5174800806,1243246306,1243246306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53070249847,53070249847,29168935202,29168935202,23901314645,23901314645,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202111,2021,11,하반기,4분기, 사업별손익,계획,31333333333,31333333333,12876791914,12876791914,18456541419,18456541419,182000000,182000000,182000000,182000000,0,0,182000000,182000000,0,0,12132135920,12132135920,8430578386,8430578386,3701557535,3701557535,0,0,0,0,0,0,0,0,0,0,3186733481,3186733481,2686764096,2686764096,499969385,499969385,35958758,35958758,35958758,35958758,0,0,35958758,35958758,0,0,6418047113,6418047113,5174800806,5174800806,1243246306,1243246306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53070249847,53070249847,29168935202,29168935202,23901314645,23901314645,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202112,2021,12,하반기,4분기, 사업별손익,계획,31333333333,31333333333,12876791914,12876791914,18456541419,18456541419,182000000,182000000,182000000,182000000,0,0,182000000,182000000,0,0,12132135920,12132135920,8430578386,8430578386,3701557535,3701557535,0,0,0,0,0,0,0,0,0,0,3186733481,3186733481,2686764096,2686764096,499969385,499969385,35958758,35958758,35958758,35958758,0,0,35958758,35958758,0,0,6418047113,6418047113,5174800806,5174800806,1243246306,1243246306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53070249847,53070249847,29168935202,29168935202,23901314645,23901314645,0,0,0,0,0,0,0,0,0,0
