그룹,4개사,11개사,CIC,회사,year,month,반기,분기,계정,항목,매출액_합계,국내_매출액,해외_매출액,해외_매출액_Million_USD,매출총이익,판매관리비,영업이익,영업이익률,기타영업손익_합계,기타영업손익_환관련실현손익,기타영업손익_환관련평가손익,기타영업손익_자산처분손익,기타영업손익_기타,조정영업이익,영업외손익_합계,영업외손익_순지급이자,영업외손익_환관련실현손익,영업외손익_환관련평가손익,영업외손익_지분법손익,영업외손익_자산처분손익,영업외손익_기타,세전이익,검증,세전이익률,법인세,중단사업손익,당기순이익,당기순이익_지배주주손익,당기순이익_비지배주주손익,영업이익_이자보상배율,수입이자,지급이자,EBITDA,환율(원/달러),동가(달러/톤),유동자산_합계,유동자산_현/예금,유동자산_재고자산,유동자산_매출채권,유동자산_   (미청구공사),유동자산_기타유동자산,비유동자산_합계,비유동자산_투자자산,비유동자산_유형자산,비유동자산_무형자산,비유동자산_기타비유동자산,자산_합계,부채_합계,부채_매입채무,부채_차입금,부채_기타부채,자기자본_합계,자기자본_자본금,자기자본_자본잉여금,자기자본_기타자본구성요소,자기자본_기타포괄손익누계액,자기자본_이익잉여금,자기자본_비지배주주지분,관리지표_부채비율(%),관리지표_운전자산회전일,관리지표_재고회전일,관리지표_차입금비율(%),관리지표_채권회전일
Y,N,Y,N,가온,2024,8,하반기,3분기,IS(연결),실적,"138,005,465,338","117,963,145,302","20,042,320,036","14,799,330.70","10,237,408,696","4,683,315,172","5,554,093,524",4.02,"518,889,367","385,399,496","64,359,121","12,390,750","56,740,000","6,072,982,891","-1,003,819,659","-681,047,687","-701,803,963","459,651,353",,"-43,778,766","-36,840,596","5,069,163,232","5,069,163,232",3.67,"1,108,346,557",,"3,960,816,675","3,960,816,675",,7.57,"53,012,937","734,060,624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,9,하반기,3분기,IS(연결),계획,"147,628,466,667","131,186,466,667","16,442,000,000","12,647,692.30","8,654,400,000","5,518,400,000","3,136,000,000",2.12,"-106,666,667",0,0,0,"-106,666,667","3,029,333,333","-721,766,667","-679,166,667",0,0,0,0,"-42,600,000","2,307,566,667",,1.56,"468,333,333",0,"1,839,233,333",,,4.52,"14,600,000","693,766,667","3,744,000,000","1,300.00","9,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,9,하반기,3분기,IS(연결),실적,"128,551,972,048","111,863,331,212","16,688,640,836","12,475,548.60","9,340,479,505","6,467,713,795","2,872,765,710",2.23,"68,024,463","147,779,698","-143,875,235",0,"64,120,000","2,940,790,173","-515,262,149","-639,997,614","320,437,094","-185,975,158",,"-44,825,694","35,099,223","2,425,528,024","2,425,528,024",1.89,"495,466,365",,"1,930,061,659","1,930,061,659",,3.99,"79,194,328","719,191,942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,10,하반기,4분기,IS(연결),계획,"163,819,066,667","147,377,066,667","16,442,000,000","12,647,692.30","9,013,533,333","5,596,266,667","3,417,266,667",2.09,"-107,333,333",0,0,0,"-107,333,333","3,309,933,333","-739,033,333","-679,166,667",0,0,0,0,"-59,866,667","2,570,900,000",,1.57,"519,433,333",0,"2,051,466,667",,,4.93,"14,600,000","693,766,667","4,025,266,667","1,300.00","9,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,10,하반기,4분기,IS(연결),실적,"174,044,325,334","160,942,385,712","13,101,939,622","9,614,927.40","12,024,622,133","8,313,234,003","3,711,388,130",2.13,"-61,258,399","765,799,427","-901,564,756","28,997,290","45,509,640","3,650,129,731","-1,200,496,596","-845,644,330","1,458,047,264","-1,669,020,706",,"-115,673,656","-28,205,168","2,449,633,135","2,449,633,135",1.41,"298,243,504",,"2,151,389,631","2,151,389,631",,4.23,"32,343,304","877,987,634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,11,하반기,4분기,IS(연결),계획,"163,819,066,667","147,377,066,667","16,442,000,000","12,647,692.30","9,013,533,333","5,596,266,667","3,417,266,667",2.09,"-107,333,333",0,0,0,"-107,333,333","3,309,933,333","-739,033,333","-679,166,667",0,0,0,0,"-59,866,667","2,570,900,000",,1.57,"519,433,333",0,"2,051,466,667",,,4.93,"14,600,000","693,766,667","4,025,266,667","1,300.00","9,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,11,하반기,4분기,IS(연결),실적,"183,584,229,755","157,744,011,891","25,840,217,864","18,712,628.30","12,745,924,709","9,206,445,778","3,539,478,931",1.93,"-252,080,388","-193,722,638","-100,528,780","-3,003,610","45,174,640","3,287,398,543","-906,908,678","-797,040,801","63,011,140","-79,870,925",,"-115,634,552","22,626,460","2,380,489,865","2,380,489,865",1.3,"410,707,745",,"1,969,782,120","1,969,782,120",,4.1,"66,511,863","863,552,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,12,하반기,4분기,IS(연결),계획,"163,819,066,667","147,377,066,667","16,442,000,000","12,647,692.30","9,013,533,333","5,596,266,667","3,417,266,667",2.09,"-107,333,333",0,0,0,"-107,333,333","3,309,933,333","-999,033,333","-679,166,667",0,0,"-260,000,000",0,"-59,866,667","2,310,900,000",,1.41,"519,433,333",0,"1,791,466,667",,,4.93,"14,600,000","693,766,667","4,025,266,667","1,300.00","9,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,가온,2024,12,하반기,4분기,IS(연결),실적,"154,641,313,250","137,590,437,731","17,050,875,519","11,839,392.90","7,085,575,544","5,443,031,791","1,642,543,753",1.06,"-320,710,158","-1,823,031,154","1,504,350,009","-24,610,406","22,581,393","1,321,833,595","-893,549,140","-712,474,550","164,644,155","-166,226,953",,"-141,342,028","-38,149,764","428,284,455","428,284,455",0.28,"3,502,575,549",,"-3,074,291,094","-3,074,291,094",,1.98,"117,855,319","830,329,869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,1,상반기,1분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,1,상반기,1분기,IS(연결),실적,"40,608,862,199","11,713,059,193","28,895,803,006","24,200,637.40","249,530,948","117,641,497","131,889,451",0.32,"483,110,543","3,011,907,929","-2,605,108,409",,"76,311,023","614,999,994","-419,862,015","-128,025,470","294,093,760","-585,931,055",,,750,"195,137,979","195,137,979",0.48,"42,000,000",,"153,137,979","153,137,979",,1,"3,944,621","131,970,091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,2,상반기,1분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,2,상반기,1분기,IS(연결),실적,"61,874,040,079","17,153,311,166","44,720,728,913","37,348,559.10","-609,840,407","145,522,462","-755,362,869",-1.22,"1,179,921,735","-399,257,490","1,500,677,960",,"78,501,265","424,558,866","-219,124,591","-119,184,360","-305,456,561","205,505,037",,,"11,293","205,434,275","205,434,275",0.33,"46,000,000",,"159,434,275","159,434,275",,-5.41,"20,443,958","139,628,318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,3,상반기,1분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,3,상반기,1분기,IS(연결),실적,"98,273,053,781","17,242,576,603","81,030,477,178","66,793,895.90","474,726,640","162,522,357","312,204,283",0.32,"329,030,640","4,916,517,982","-4,683,118,876",,"95,631,534","641,234,923","-279,238,356","-120,223,256","-69,173,692","-87,207,379",,,"-2,634,029","361,996,567","361,996,567",0.37,"71,774,479",,"290,222,088","290,222,088",,1.62,"72,451,906","192,675,162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,4,상반기,2분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,4,상반기,2분기,IS(연결),실적,"48,164,496,748","17,279,427,088","30,885,069,660","24,718,500.20","635,795,133","152,056,572","483,738,561",1,"-1,373,092,729","-72,920,317","-1,415,937,959",,"115,765,547","-889,354,168","1,074,237,227","-262,227,578","-60,502,692","1,396,966,475",,,"1,022","184,883,059","184,883,059",0.38,"444,971,703",,"-260,088,644","-260,088,644",,1.69,"23,756,764","285,984,342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,5,상반기,2분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,5,상반기,2분기,IS(연결),실적,"90,095,108,008","15,590,881,885","74,504,226,123","59,362,072.20","1,212,579,493","148,970,379","1,063,609,114",1.18,"-106,936,240","-1,391,175,540","1,129,044,372",,"155,194,928","956,672,874","-672,189,064","-343,032,341","360,499,811","-690,164,104",,,"507,570","284,483,810","284,483,810",0.32,"74,633,170",,"209,850,640","209,850,640",,2.87,"27,961,151","370,993,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,6,상반기,2분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,6,상반기,2분기,IS(연결),실적,"71,100,540,922","14,283,407,980","56,817,132,942","44,566,487.20","2,390,361,248","117,502,255","2,272,858,993",3.2,"-1,778,700,100","-1,218,708,158","-756,468,502",,"196,476,560","494,158,893","-186,861,038","-552,594,530","32,711,227","335,606,732",,,"-2,584,467","307,297,855","307,297,855",0.43,"-184,948,939",,"492,246,794","492,246,794",,3.9,"30,850,368","583,444,898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,7,하반기,3분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,7,하반기,3분기,IS(연결),실적,"36,870,040,101","10,109,765,829","26,760,274,272","19,237,760.90","3,878,203,957","161,045,256","3,717,158,701",10.08,"-2,671,495,464","783,001,101","-3,733,101,186",,"278,604,621","1,045,663,237","-892,504,258","-719,332,796","343,366,173","-516,549,429",,,"11,794","153,158,979","153,158,979",0.42,"-191,048,823",,"344,207,802","344,207,802",,4.94,"32,650,209","751,983,005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,8,하반기,3분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,8,하반기,3분기,IS(연결),실적,"40,188,405,272","9,911,000,067","30,277,405,205","21,945,139.60","1,230,054,189","138,231,323","1,091,822,866",2.72,"-432,068,488","-4,197,623,013","3,427,508,013",,"338,046,512","659,754,378","-433,162,455","-857,953,888","503,050,904","-78,259,919",,,448,"226,591,923","226,591,923",0.56,"50,000,000",,"176,591,923","176,591,923",,1.22,"33,798,582","891,752,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,9,하반기,3분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,9,하반기,3분기,IS(연결),실적,"54,015,698,015","9,810,043,478","44,205,654,537","31,322,393.90","2,078,570,772","140,809,317","1,937,761,455",3.59,"469,924,606","864,131,858","-781,055,453",,"386,848,201","2,407,686,061","-2,102,785,504","-1,032,080,756","-1,098,588,930","30,418,179",,,"-2,533,997","304,900,557","304,900,557",0.56,"41,182,006",,"263,718,551","263,718,551",,1.8,"42,230,030","1,074,310,786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,10,하반기,4분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,10,하반기,4분기,IS(연결),실적,"25,661,495,978","9,963,124,582","15,698,371,396","8,438,090.50","1,568,073,942","133,742,836","1,434,331,106",5.59,"-191,973,185","-891,773,110","203,757,104",,"496,042,821","1,242,357,921","-1,105,533,780","-1,024,069,440",0,"-81,464,836",,,496,"136,824,141","136,824,141",0.53,"55,817,994",,"81,006,147","81,006,147",,1.34,"46,675,495","1,070,744,935",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,11,하반기,4분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,11,하반기,4분기,IS(연결),실적,"51,480,001,768","9,801,358,165","41,678,643,603","30,214,153.80","954,979,189","134,233,250","820,745,939",1.59,"73,176,047","-1,631,115,860","1,079,003,940",,"625,287,967","893,921,986","-852,126,583","-915,989,950",0,"63,749,422",,,"113,945","41,795,403","41,795,403",0.08,"9,000,000",,"32,795,403","32,795,403",,0.82,"90,066,789","1,006,056,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,12,하반기,4분기,IS(연결),계획,"66,722,750,000","66,722,750,000",,,"415,750,000","154,666,667","261,083,333",0.39,"83,333,333",,,,"83,333,333","344,416,666","-200,000,000","-200,000,000",,,,,,"144,416,666",,0.22,"31,750,000",,"112,666,666","112,666,666",,1.31,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2022,12,하반기,4분기,IS(연결),실적,"68,061,716,584","10,078,083,901","57,983,632,683","44,761,028.40","1,086,647,266","60,166,465","1,026,480,801",1.51,"365,008,597","2,086,557,193","-2,266,269,225",,"544,720,629","1,391,489,398","-1,314,030,857","-1,137,701,902",0,"-173,845,706",,,"-2,483,249","77,458,541","77,458,541",0.11,"291,395,096",,"-213,936,555","-213,936,555",,0.86,"55,459,146","1,193,161,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,1,상반기,1분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,1,상반기,1분기,IS(연결),실적,"60,191,221,949","10,672,855,258","49,518,366,691","39,702,037.80","433,275,040","77,347,384","355,927,656",0.59,"1,355,195,253","6,999,183,302","-6,408,976,239",,"764,988,190","1,711,122,909","-1,436,686,417","-1,251,062,435",,"-185,634,482",,,"10,500","274,436,492","274,436,492",0.46,"57,000,000",,"217,436,492","217,436,492",,0.28,"30,258,948","1,281,321,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,2,상반기,1분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,2,상반기,1분기,IS(연결),실적,"83,468,866,949","22,634,439,560","60,834,427,389","47,949,109.20","2,316,581,899","105,306,097","2,211,275,802",2.65,"-203,688,214","2,072,456,556","-3,183,575,330",,"907,430,560","2,007,587,588","-1,259,158,040","-1,830,293,009",,"571,134,490",,,479,"748,429,548","748,429,548",0.9,"157,000,000",,"591,429,548","591,429,548",,1.17,"62,540,765","1,892,833,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,3,상반기,1분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,3,상반기,1분기,IS(연결),실적,"64,558,972,439","23,002,408,173","41,556,564,266","31,439,273.30","1,489,560,146","224,516,831","1,265,043,315",1.96,"2,326,383,063","319,295,152","905,640,680",,"1,101,447,231","3,591,426,378","-2,419,502,318","-2,142,956,819",,"-274,115,373",,,"-2,430,126","1,171,924,060","1,171,924,060",1.82,"196,200,368",,"975,723,692","975,723,692",,0.59,"6,620,268","2,149,577,087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,4,상반기,2분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,4,상반기,2분기,IS(연결),실적,"57,667,682,294","26,591,274,464","31,076,407,830","23,154,871.80","1,982,723,060","128,158,866","1,854,564,194",3.22,"1,831,640,755","376,656,300","322,971,589",,"1,132,012,866","3,686,204,949","-2,379,260,241","-2,504,847,176",,"125,586,435",,,500,"1,306,944,708","1,306,944,708",2.27,"239,975,509",,"1,066,969,199","1,066,969,199",,0.74,"12,231,654","2,517,078,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,5,상반기,2분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,5,상반기,2분기,IS(연결),실적,"32,406,559,913","23,501,064,717","8,905,495,196","5,977,926.80","1,796,036,427","92,794,821","1,703,241,606",5.26,"1,751,008,105","-804,872,348","1,320,473,040",,"1,235,407,413","3,454,249,711","-2,546,327,891","-2,378,213,451",,"-168,253,590",,,"139,150","907,921,820","907,921,820",2.8,"186,479,810",,"721,442,010","721,442,010",,0.71,"9,063,366","2,387,276,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,6,상반기,2분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,6,상반기,2분기,IS(연결),실적,"45,098,285,964","22,976,857,068","22,121,428,896","17,041,374.40","1,131,049,909","94,993,394","1,036,056,515",2.3,"1,334,749,167","-257,594,489","341,485,090",,"1,250,858,566","2,370,805,682","-1,860,704,799","-2,188,965,152",,"330,622,629",,,"-2,362,276","510,100,883","510,100,883",1.13,"-128,888,738",,"638,989,621","638,989,621",,0.46,"39,403,170","2,228,368,322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,7,하반기,3분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,7,하반기,3분기,IS(연결),실적,"65,288,386,496","22,636,499,798","42,651,886,698","33,131,153.10","1,013,488,340","99,675,760","913,812,580",1.4,"2,012,071,766","90,724,807","593,880,597",,"1,327,466,362","2,925,884,346","-2,511,972,293","-2,035,129,496",,"-476,853,301",,,"10,504","413,912,053","413,912,053",0.63,"51,860,299",,"362,051,754","362,051,754",,0.45,"11,724,765","2,046,854,261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,8,하반기,3분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,8,하반기,3분기,IS(연결),실적,"43,154,010,636","21,919,014,803","21,234,995,833","15,869,261.80","1,846,736,853","125,710,138","1,721,026,715",3.99,"1,460,082,852","1,093,771,712","-865,381,983",,"1,231,693,123","3,181,109,567","-2,082,235,730","-2,183,461,973",,"101,225,704",,,539,"1,098,873,837","1,098,873,837",2.55,"230,000,000",,"868,873,837","868,873,837",,0.78,"27,442,460","2,210,904,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,9,하반기,3분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,9,하반기,3분기,IS(연결),실적,"65,725,323,481","22,586,982,871","43,138,340,610","32,626,459.70","1,765,152,700","176,941,500","1,588,211,200",2.42,"2,158,079,683","-445,221,549","1,458,183,245",,"1,145,117,987","3,746,290,883","-1,631,245,479","-1,919,531,376",,"290,577,837",,,"-2,291,940","2,115,045,404","2,115,045,404",3.22,"559,147,838",,"1,555,897,566","1,555,897,566",,0.83,"-860,637","1,918,670,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,10,하반기,4분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,10,하반기,4분기,IS(연결),실적,"52,255,238,544","22,000,305,746","30,254,932,798","22,296,389.90","1,402,580,516","1,124,665,105","277,915,411",0.53,"2,637,538,599","365,771,287","1,089,874,136",,"1,181,893,176","2,915,454,010","-2,284,075,693","-2,047,253,753",,"-236,822,454",,,514,"631,378,317","631,378,317",1.21,"14,852,162",,"616,526,155","616,526,155",,0.13,"76,739,262","2,123,993,015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,글로벌,2023,11,하반기,4분기,IS(연결),계획,"55,457,666,667","55,457,666,667",,,"810,833,333","153,250,000","657,583,333",1.19,"83,333,333",,,,"83,333,333","740,916,667","-550,000,000","-550,000,000",,,,,,"190,916,667",,0.34,"42,000,000",,"148,916,667",,,1.16,"16,666,667","566,666,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
