그룹,4개사,11개사,N,회사,year,month,반기,분기,계정,항목,매출액_합계,국내_매출액,해외_매출액,해외_매출액_Million_USD,매출총이익,판매관리비,영업이익,영업이익률,기타영업손익_합계,기타영업손익_환관련실현손익,기타영업손익_환관련평가손익,기타영업손익_자산처분손익,기타영업손익_기타,조정영업이익,영업외손익_합계,영업외손익_순지급이자,영업외손익_환관련실현손익,영업외손익_환관련평가손익,영업외손익_지분법손익,영업외손익_자산처분손익,영업외손익_기타,세전이익,검증,세전이익률,법인세,중단사업손익,당기순이익,영업이익_이자보상배율,수입이자,지급이자,EBITDA,환율(원/달러),동가(달러/톤),금리,유동자산_합계,유동자산_현/예금,유동자산_재고자산,유동자산_매출채권,유동자산_   (미청구공사),유동자산_기타유동자산,비유동자산_합계,비유동자산_투자자산,비유동자산_유형자산,비유동자산_무형자산,비유동자산_기타비유동자산,자산_합계,부채_합계,부채_매입채무,부채_차입금,부채_기타부채,자기자본_합계,자기자본_자본금,자기자본_자본잉여금,자기자본_기타자본구성요소,자기자본_기타포괄손익누계액,자기자본_이익잉여금,관리지표_부채비율(%),관리지표_운전자산회전일,관리지표_재고회전일,관리지표_차입금비율(%),관리지표_채권회전일,차입금구분기표_Usance,차입금구분기표_CP,차입금구분기표_기타장기차입,차입금구분기표_차입금소계
Y,Y,Y,N,전선,2024,12,하반기,4분기,IS(별도),실적,"173,429,537,597","157,303,874,116","16,125,663,481","5,924,845.10","48,990,839,041","39,409,152,652","9,581,686,389",5.52,"-10,356,900,014","-44,609,352,310","42,496,092,310",0,"-8,243,640,014","-775,213,625","-44,472,240,203","-6,438,443,666","17,155,949,234","-23,926,137,816","-20,565,800,895","-239,800","-10,697,567,260","-45,247,453,828","-45,247,453,828",-26.09,"7,256,829,248","494,833,388","-52,504,283,076",1.56,"-289,197,951","6,149,245,715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,1,상반기,1분기,IS(별도),계획,"65,588,886,384","63,878,343,377","1,710,543,007",,"12,891,578,429","9,690,628,962","3,200,949,467",4.88,"252,004,725",0,0,0,"252,004,725","3,452,954,192","-359,670,809",0,,,0,0,"-359,670,809","3,093,283,383",,4.72,"748,574,579",,"2,344,708,804",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,1,상반기,1분기,IS(별도),실적,"86,288,473,373","78,462,791,900","7,825,681,473","6,554,117.2","19,347,545,170","9,854,085,049","9,493,460,121",11.00,"-145,900,820","82,522,698","-537,155,759","59,983,000","248,749,241","9,347,559,301","-434,403,381","-176,670,650",,,0,"-5,961","-257,726,770","8,913,155,920",0,10.33,0,,"8,913,155,920",9.68,"804,169,832","980,840,482",,"1,194.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,2,상반기,1분기,IS(별도),계획,"136,076,171,872","132,640,346,802","3,435,825,070",0.0,"24,768,214,051","19,796,106,231","4,972,107,820",3.65,"374,051,950",0,0,0,"374,051,950","5,346,159,770","-719,341,618",0,0,0,0,0,"-719,341,618","4,626,818,152",,3.40,"1,119,689,993",0,"3,507,128,159",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,2,상반기,1분기,IS(별도),실적,"155,961,815,792","142,791,405,821","13,170,409,971","11,011,496.1","34,109,615,548","19,522,628,056","14,586,987,492",9.35,"2,301,152,489","-1,188,921,453","2,801,088,234","59,848,000","629,137,708","16,888,139,981","-756,847,686","-541,250,928",,,0,"-5,961","-215,590,797","16,131,292,295",0,10.34,0,,"16,131,292,295",6.90,"1,572,276,228","2,113,527,156",,"1,196.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,3,상반기,1분기,IS(별도),계획,"222,467,417,018","214,887,121,351","7,580,295,667",0.0,"39,601,245,593","32,409,027,491","7,192,218,102",3.23,"479,038,175",0,0,"-17,061,000","496,099,175","7,671,256,277","-1,079,012,427",0,0,0,0,0,"-1,079,012,427","6,592,243,850",,2.96,"1,595,323,012",0,"4,996,920,838",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,3,상반기,1분기,IS(별도),실적,"241,559,424,178","219,895,631,112","21,663,793,066","17,978,997.5","53,398,710,130","30,471,145,422","22,927,564,708",9.49,"2,645,999,797","-1,511,846,101","3,539,692,707","43,825,957","574,327,234","25,573,564,505","-3,139,784,883","-863,697,624",,,0,"-5,961","-2,276,081,298","22,433,779,622",0,9.29,0,,"22,433,779,622",6.82,"2,499,208,005","3,362,905,629",,"1,204.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,4,상반기,2분기,IS(별도),계획,"302,302,450,500","293,525,874,891","8,776,575,609",0.0,"56,102,336,789","43,049,628,297","13,052,708,492",4.32,"601,085,400",0,0,"-17,061,000","618,146,400","13,653,793,892","-1,438,683,236",0,0,0,0,0,"-1,438,683,236","12,215,110,656",,4.04,"2,956,056,779",0,"9,259,053,877",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,4,상반기,2분기,IS(별도),실적,"322,448,358,354","296,681,554,371","25,766,803,983","21,257,283.8","71,485,363,002","40,356,585,219","31,128,777,783",9.65,"-3,282,815,728","361,057,967","-3,057,838,359","43,825,957","-629,861,293","27,845,962,055","-4,142,114,463","-1,312,743,341",0,0,0,"-5,961","-2,829,365,161","23,703,847,592",0,7.35,0,,"23,703,847,592",9.26,"2,499,208,005","3,362,905,629",,"1,212.14","4,851.12",1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,5,상반기,2분기,IS(별도),계획,"384,048,556,922","374,313,899,422","9,734,657,500",0.0,"73,259,789,512","53,317,626,627","19,942,162,885",5.19,"723,132,625",0,0,"-17,061,000","740,193,625","20,665,295,510","-1,798,354,045",0,0,0,0,0,"-1,798,354,045","18,866,941,465",,4.91,"4,565,799,835",0,"14,301,141,630",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,5,상반기,2분기,IS(별도),실적,"425,652,765,836","396,179,448,322","29,473,317,514","24,076,753.9","93,072,857,832","50,084,511,891","42,988,345,941",10.10,"-5,196,392,209","-1,557,769,359","-3,409,355,652","43,825,957","-273,093,155","37,791,953,732","-4,732,136,273","-1,932,801,884",0,0,0,"-783,964","-2,798,550,425","33,059,817,459","9,355,969,867",7.77,0,,"33,059,817,459",12.78,"2,499,208,005","3,362,905,629",,"1,224.14","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,6,상반기,2분기,IS(별도),계획,"497,718,855,691","475,981,367,234","21,737,488,457",0.0,"97,267,517,272","64,380,573,065","32,886,944,207",6.61,"845,179,850",0,0,"-17,061,000","862,240,850","33,732,124,057","-2,158,024,854",0,0,0,0,0,"-2,158,024,854","31,574,099,203",,6.34,"7,640,932,007",0,"23,933,167,196",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,6,상반기,2분기,IS(별도),실적,"548,764,647,683","513,599,270,633","35,165,377,050","28,521,563.9","115,854,532,208","60,964,380,023","54,890,152,185",10.00,"-6,707,180,614","-2,825,115,145","-3,223,608,548","-115,097,619","-543,359,302","48,182,971,571","-10,091,338,999","-2,147,474,576",0,0,0,"-783,964","-7,943,080,459","38,091,632,572","9,355,969,867",6.94,0,,"38,091,632,572",16.11,"2,329,110,885","3,407,481,201",,"1,232.94","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,7,하반기,3분기,IS(별도),계획,"579,786,832,847","556,934,205,362","22,852,627,485",0.0,"117,944,026,302","74,746,335,776","43,197,690,526",7.45,"967,227,075",0,0,"-17,061,000","984,288,075","44,164,917,601","-2,517,695,663",0,0,0,0,0,"-2,517,695,663","41,647,221,938",,7.18,"10,078,627,709",0,"31,568,594,229",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,7,하반기,3분기,IS(별도),실적,"646,193,848,843","598,883,491,506","47,310,357,337","38,032,362.5","135,831,623,913","71,710,321,203","64,121,302,710",9.92,"-7,836,768,977","-5,374,788,790","-2,004,338,099","-115,099,619","-342,542,469","56,284,533,733","-11,366,150,963","-3,179,293,597",0,0,0,"-783,964","-8,186,073,402","44,918,382,770","9,355,969,867",6.95,0,,"44,918,382,770",14.20,"2,404,322,540","4,514,511,877",,"1,243.95","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,8,하반기,3분기,IS(별도),계획,"653,053,944,125","628,056,551,526","24,997,392,599",0.0,"134,397,152,600","85,132,689,517","49,264,463,083",7.54,"1,089,274,300",0,0,"-17,061,000","1,106,335,300","50,353,737,383","-2,877,366,472",0,0,0,0,0,"-2,877,366,472","47,476,370,911",,7.27,"11,489,281,760",0,"35,987,089,151",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,8,하반기,3분기,IS(별도),실적,"728,679,868,465","677,344,845,823","51,335,022,642","40,938,978.5","152,982,952,151","81,596,635,209","71,386,316,942",9.80,"-15,071,946,266","-8,734,341,460","-6,911,581,997","-115,099,619","689,076,810","56,314,370,676","-12,624,361,037","-4,096,420,313",0,0,0,"-783,964","-8,527,156,760","43,690,009,639","9,355,969,867",6.00,0,,"43,690,009,639",12.71,"2,588,585,446","5,615,901,499",,"1,253.94","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,9,하반기,3분기,IS(별도),계획,"756,112,519,534","722,870,259,774","33,242,259,760",0.0,"155,141,014,683","95,839,982,537","59,301,032,146",7.84,"1,348,089,025",0,0,"-17,061,000","1,365,150,025","60,649,121,171","-3,237,037,281",0,0,0,0,0,"-3,237,037,281","57,412,083,890",,7.59,"13,893,724,301",0,"43,518,359,589",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,9,하반기,3분기,IS(별도),실적,"824,218,394,376","768,134,057,331","56,084,337,045","44,199,178.1","177,402,660,615","93,241,007,304","84,161,653,311",10.21,"-21,557,122,990","-14,812,131,693","-8,085,059,025","-224,257,233","1,564,324,961","62,604,530,321","-9,154,328,297","-4,866,381,835",0,0,0,"-783,964","-4,287,162,498","53,450,202,024","9,355,969,867",6.48,0,,"53,450,202,024",12.60,"2,884,504,899","6,681,782,474",,"1,268.90","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,10,하반기,4분기,IS(별도),계획,"857,644,357,106","819,863,812,769","37,780,544,337",0.0,"174,454,689,016","106,497,223,253","67,957,465,763",7.92,"1,470,136,250",0,0,"-17,061,000","1,487,197,250","69,427,602,013","-3,596,708,090",0,0,0,0,0,"-3,596,708,090","65,830,893,923",,7.68,"15,931,076,329",0,"49,899,817,594",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,10,하반기,4분기,IS(별도),실적,"924,740,884,195","862,011,372,354","62,729,511,841","48,867,319.4","195,328,897,689","103,416,562,322","91,912,335,367",9.94,"-21,138,677,390","-17,222,435,719","-5,372,766,061","-221,076,415","1,677,600,805","70,773,657,977","-9,771,287,747","-5,421,138,057",0,0,0,"-783,964","-4,349,365,726","61,002,370,230","9,355,969,867",6.60,0,,"61,002,370,230",11.89,"3,377,533,510","7,729,567,307",,"1,283.67","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,11,하반기,4분기,IS(별도),계획,"957,356,116,195","916,138,641,385","41,217,474,810",0.0,"194,679,831,590","117,218,348,082","77,461,483,508",8.09,"1,592,183,475",0,0,"-17,061,000","1,609,244,475","79,053,666,983","-3,956,378,899",0,0,0,0,0,"-3,956,378,899","75,097,288,084",,7.84,"18,173,543,716",0,"56,923,744,368",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,11,하반기,4분기,IS(별도),실적,"1,053,758,857,229","978,904,120,590","74,854,736,639","57,958,186.5","218,231,869,492","113,561,763,417","104,670,106,075",9.93,"-14,412,015,820","-16,367,583,088","-113,067,676","-192,227,992","2,260,862,936","90,258,090,255","-11,256,977,697","-6,946,178,813",0,0,0,"-783,964","-4,310,014,920","79,001,112,558","9,355,969,867",7.50,0,,"79,001,112,558",11.02,"3,620,029,866","9,497,104,419",,"1,291.53","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,12,하반기,4분기,IS(별도),계획,"1,078,763,036,974","1,022,374,598,745","56,388,438,229",0.0,"216,143,790,757","129,046,325,024","87,097,465,733",8.07,"1,714,230,700",0,0,"-17,061,000","1,731,291,700","88,811,696,433","-4,316,049,708",0,0,0,0,0,"-4,316,049,708","84,495,646,725",,7.83,"20,447,946,507",0,"64,047,700,218",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2022,12,하반기,4분기,IS(별도),실적,"1,164,986,505,624","1,080,529,364,425","84,457,141,199","65,371,834.2","231,353,817,282","126,748,393,922","104,605,423,360",8.98,"-23,181,487,200","-15,914,911,137","3,159,058,528","-550,832,641","-9,874,801,950","81,423,936,160","-24,866,656,597","-8,200,433,973",0,0,0,"-783,964","-16,665,438,660","56,557,279,563","9,363,123,735",4.85,"1,731,236",,"56,555,548,327",9.34,"4,067,722,806","11,199,052,519",,"1,291.95","4,779.74",1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,1,상반기,1분기,IS(별도),계획,"95,022,383,876","86,859,286,913","8,163,096,963","6,279,305.4","21,794,302,316","14,345,562,763","7,448,739,553",7.84,"15,186,881",0,0,"-34,268,000","49,454,881","7,463,926,434","-166,250,432",0,0,0,0,0,"-166,250,432","7,297,676,002",,7.68,0,0,"7,297,676,002",,0,0,"10,693,912,689","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,1,상반기,1분기,IS(별도),실적,"111,118,487,174","106,233,421,725","4,885,065,449","3,916,669.0","26,272,157,371","9,878,371,324","16,393,786,047",14.75,"1,390,528,361","139,557,752","1,370,632,385",0,"-119,661,776","17,784,314,408","-370,127,411","-575,762,955",,,,0,"205,635,544","17,414,186,997","17,414,186,997",15.67,,,"17,414,186,997",15.59,"476,076,330","1,051,839,285","19,054,435,002","1,247.25","4,462.75",2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,2,상반기,1분기,IS(별도),계획,"182,882,507,660","172,097,442,855","10,785,064,805","8,296,203.7","40,218,484,036","25,197,116,987","15,021,367,049",8.21,"31,688,762",0,0,"-68,536,000","100,224,762","15,053,055,811","-332,500,864",0,0,0,0,0,"-332,500,864","14,720,554,947",,8.05,0,0,"14,720,554,947",,0,0,"21,512,279,562","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,2,상반기,1분기,IS(별도),실적,"223,098,122,985","213,383,567,481","9,714,555,504","7,716,088.6","48,316,405,811","20,328,163,959","27,988,241,852",12.55,"-5,447,983,414","-926,343,310","-5,069,485,886",0,"547,845,782","22,540,258,438","-1,518,257,613","-1,351,528,778",,,,0,"-166,728,835","21,022,000,825","21,022,000,825",9.42,,,"21,022,000,825",11.81,"1,018,671,330","2,370,200,108","33,308,485,637","1,259.00","4,529.12",2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,3,상반기,1분기,IS(별도),계획,"265,548,539,533","251,262,502,663","14,286,036,870","10,989,259.1","59,956,655,117","36,196,028,042","23,760,627,075",8.95,"-2,664,317,328",0,0,"-102,804,000","-2,561,513,328","21,096,309,747","-498,751,296",0,0,0,0,0,"-498,751,296","20,597,558,451",,7.76,0,0,"20,597,558,451",,0,0,"33,522,769,750","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,3,상반기,1분기,IS(별도),실적,"358,859,330,749","337,833,230,218","21,026,100,531","16,483,560.8","68,886,326,204","33,884,172,491","35,002,153,713",9.75,"-232,179,169","-2,520,616,201","-794,285,108","-193,308,278","3,276,030,418","34,769,974,544","1,341,778,575","-2,066,116,683",,,,0,"3,407,895,258","36,111,753,119","36,111,753,119",10.06,,,"36,111,753,119",9.22,"1,729,592,679","3,795,709,362","42,998,396,143","1,275.58","4,668.59",2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,4,상반기,2분기,IS(별도),계획,"361,565,484,109","340,492,461,152","21,073,022,957","16,210,017.7","77,652,003,414","47,259,884,054","30,392,119,360",8.41,"-2,649,130,447",0,0,"-137,072,000","-2,512,058,447","27,742,988,913","-665,001,728",0,0,0,0,0,"-665,001,728","27,077,987,185",,7.49,0,0,"27,077,987,185",,0,0,"43,438,056,741","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,4,상반기,2분기,IS(별도),실적,"490,015,151,065","460,457,384,388","29,557,766,677","22,976,941.0","93,302,169,648","43,920,327,841","49,381,841,807",10.08,"-4,102,401,608","-3,810,470,554","-3,796,935,086","-193,325,278","3,698,329,310","45,279,440,199","188,301,905","-2,710,796,520",,,,0,"2,899,098,425","45,467,742,104","45,467,742,104",9.28,,,"45,467,742,104",9.99,"2,233,092,412","4,943,888,932","60,086,174,567","1,286.41","4,714.23",1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,5,상반기,2분기,IS(별도),계획,"451,145,276,296","427,143,863,829","24,001,412,467","18,462,625.0","94,587,943,728","59,087,078,702","35,500,865,026",7.87,"-2,633,101,966",0,0,"-171,340,000","-2,461,761,966","32,867,763,060","-831,252,160",0,0,0,0,0,"-831,252,160","32,036,510,900",,7.10,0,0,"32,036,510,900",,0,0,"51,830,452,145","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,5,상반기,2분기,IS(별도),실적,"658,941,604,431","619,782,972,487","39,158,631,944","30,247,435.1","121,691,294,893","54,877,587,283","66,813,707,610",10.14,"-2,540,811,256","-5,128,991,936","-269,951,633","-213,521,355","3,071,653,668","64,272,896,354","-1,575,759,470","-4,442,322,768",,,,0,"2,866,563,298","62,697,136,884","62,697,136,884",9.51,,,"62,697,136,884",9.34,"2,708,306,596","7,150,629,364","80,229,255,362","1,294.61","4,713.05",1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,6,상반기,2분기,IS(별도),계획,"537,512,407,200","508,280,706,207","29,231,700,993","22,485,923.9","107,609,704,581","65,828,032,950","41,781,671,631",7.77,"-2,326,530,656",0,0,"-205,608,000","-2,120,922,656","39,455,140,975","-997,502,592",0,0,0,0,0,"-997,502,592","38,457,638,383",,7.15,0,0,"38,457,638,383",,0,0,"61,462,318,567","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,6,상반기,2분기,IS(별도),실적,"807,393,968,468","761,620,899,444","45,773,069,024","35,346,818.1","145,454,529,435","69,281,961,483","76,172,567,952",9.43,"-2,192,187","-4,943,444,048","3,728,239,876","-554,169,880","1,767,181,865","76,170,375,765","-3,730,314,237","-5,893,666,230",,,,0,"2,163,351,993","72,440,061,528","72,440,061,528",8.97,,,"72,440,061,528",8.56,"3,000,828,851","8,894,495,081","92,308,596,874","1,294.97","4,699.32",1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,7,하반기,3분기,IS(별도),계획,"630,614,541,241","595,915,430,296","34,699,110,945","26,691,623.8","125,417,113,520","76,897,684,111","48,519,429,409",7.69,"-2,311,343,775",0,0,"-239,876,000","-2,071,467,775","46,208,085,634","-1,163,753,024",0,0,0,0,0,"-1,163,753,024","45,044,332,610",,7.14,0,0,"45,044,332,610",,0,0,"71,543,109,746","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,7,하반기,3분기,IS(별도),실적,"946,853,071,806","895,050,909,031","51,802,162,775","40,041,866.6","169,264,110,371","79,309,718,110","89,954,392,261",9.50,"8,296,991,497","-3,773,093,270","10,971,182,801","-533,047,557","1,631,949,523","98,251,383,758","-5,671,531,902","-7,969,512,289",,,,0,"2,297,980,387","92,579,851,856","92,579,851,856",9.78,,,"92,579,851,856",8.02,"3,245,457,834","11,214,970,123","108,906,760,398","1,293.70","4,721.67",1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,8,하반기,3분기,IS(별도),계획,"723,789,672,175","684,415,606,183","39,374,065,992","30,287,743.1","142,095,717,564","88,175,795,157","53,919,922,407",7.45,"-2,296,156,894",0,0,"-274,144,000","-2,022,012,894","51,623,765,513","-1,330,003,456",0,0,0,0,0,"-1,330,003,456","50,293,762,057",,6.95,0,0,"50,293,762,057",,0,0,"80,342,062,776","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,8,하반기,3분기,IS(별도),실적,"1,074,930,672,203","1,016,547,639,885","58,383,032,318","45,014,250.2","189,698,529,414","90,676,670,348","99,021,859,066",9.21,"4,837,329,940","-3,760,085,316","6,866,902,852","-533,055,557","2,263,567,961","103,859,189,006","-7,505,516,896","-9,557,336,699",,,,0,"2,051,819,803","96,353,672,110","96,353,672,110",8.96,,,"96,353,672,110",7.58,"3,501,219,882","13,058,556,581","120,698,524,860","1,296.99","4,726.24",1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,9,하반기,3분기,IS(별도),계획,"827,326,079,106","781,195,653,415","46,130,425,691","35,484,942.9","164,678,487,181","96,847,101,693","67,831,385,488",8.20,"-1,992,162,984",0,0,"-308,412,000","-1,683,750,984","65,839,222,504","-1,496,253,888",0,0,0,0,0,"-1,496,253,888","64,342,968,616",,7.78,0,0,"64,342,968,616",,0,0,"97,730,849,395","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,9,하반기,3분기,IS(별도),실적,"1,227,153,838,142","1,154,404,213,860","72,749,624,282","55,947,477.8","210,741,853,861","103,017,332,563","107,724,521,298",8.78,"-595,880,775","-4,115,893,487","1,765,885,602","-697,683,109","2,451,810,219","107,128,640,523","-7,894,532,113","-10,891,416,351",,,,0,"2,996,884,238","99,234,108,410","99,234,108,410",8.09,,,"99,234,108,410",7.27,"3,935,114,301","14,826,530,652","132,352,949,590","1,300.32","4,724.12",1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,10,하반기,4분기,IS(별도),계획,"934,471,351,211","886,399,986,230","48,071,364,981","36,977,973.1","183,953,351,564","109,974,080,787","73,979,270,777",7.92,"-1,976,976,103",0,0,"-342,680,000","-1,634,296,103","72,002,294,674","-1,662,504,320",0,0,0,0,0,"-1,662,504,320","70,339,790,354",,7.53,0,0,"70,339,790,354",,0,0,"107,417,007,789","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,10,하반기,4분기,IS(별도),실적,"1,381,753,098,583","1,299,847,941,868","81,905,156,715","62,762,091.3","238,347,251,841","114,256,552,266","124,090,699,575",8.98,"749,072,558","-3,891,598,897","2,944,118,850","-696,684,109","2,393,236,714","124,839,772,133","-10,299,750,146","-13,228,346,960",,,,0,"2,928,596,814","114,540,021,987","114,540,021,987",8.29,,,"114,540,021,987",7.14,"4,142,202,271","17,370,549,231","151,513,416,118","1,305.01","4,724.92",1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,11,하반기,4분기,IS(별도),계획,"1,047,449,726,394","996,295,997,239","51,153,729,155","39,349,022.4","205,572,687,709","122,374,969,486","83,197,718,223",7.94,"-1,961,789,222",0,0,"-376,948,000","-1,584,841,222","81,235,929,001","-1,828,754,752",0,0,0,0,0,"-1,828,754,752","79,407,174,249",,7.58,0,0,"79,407,174,249",,0,0,"120,184,319,146","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,11,하반기,4분기,IS(별도),실적,"1,517,918,565,683","1,424,311,760,313","93,606,805,370","71,699,683.9","264,084,854,210","126,610,640,287","137,474,213,923",9.06,"3,035,486,353","-3,819,251,764","4,670,452,541","-702,537,773","2,886,823,349","140,509,700,276","-12,353,329,636","-15,343,463,235",,,,0,"2,990,133,599","128,156,370,640","128,156,370,640",8.44,,,"128,156,370,640",7.00,"4,298,060,019","19,641,523,254","167,782,880,847","1,305.54","4,790.22",1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,12,하반기,4분기,IS(별도),계획,"1,185,667,113,469","1,125,910,549,318","59,756,564,151","45,966,587.8","233,669,779,935","134,734,351,812","98,935,428,123",8.34,"-1,657,795,312",0,0,"-411,216,000","-1,246,579,312","97,277,632,811","-1,995,005,184",0,0,0,0,0,"-1,995,005,184","95,282,627,627",,8.04,0,0,"95,282,627,627",,0,0,"139,526,865,915","1,300.00","8,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,N,Y,전력 CIC,2023,12,하반기,4분기,IS(별도),실적,"1,654,935,179,054","1,547,749,191,088","107,185,987,966","82,109,060.0","283,271,279,352","144,390,363,816","138,880,915,536",8.39,"-17,853,327,588","-4,364,593,069","4,461,313,801","-1,307,547,089","-16,642,501,231","121,027,587,948","-13,014,022,336","-13,745,755,303",,,,0,"731,732,967","108,013,565,612","108,013,565,612",6.53,,,"108,013,565,612",5.83,"10,086,849,553","23,832,604,856","172,087,719,847","1,305.41","4,863.23",1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
